L-firstStep;L-lastStep;L-meanAmplMidSwing;L-amplDiffTCIC;L-meanStride;L-meanStance;L-meanSwing;L-SwingStride;L-StanceStride;L-meanOneLegStance;L-meanDoubleLegSupport;L-oneLegStanceStride;L-doubleLegSupportStride;L-weg;L-meanStrideLen;L-meanStepHeight;L-aufsetzwinkel;L-abrollwinkel;L-velocity;L-velocity2;L-cadence;L-OKtilt;L-ROMShoulderX;L-ROMShoulderY;L-ROMShoulderZ;L-meanROMHipX;L-meanROMSpineX;L-meanROMHipY;L-meanROMSpineY;L-meanROMHipZ;L-meanROMSpineZ;L-StrideLength;L-StrideLength2;L-StepLength;R-firstStep;R-lastStep;R-meanAmplMidSwing;R-amplDiffTCIC;R-meanStride;R-meanStance;R-meanSwing;R-SwingStride;R-StanceStride;R-meanOneLegStance;R-meanDoubleLegSupport;R-oneLegStanceStride;R-doubleLegSupportStride;R-weg;R-meanStrideLen;R-meanStepHeight;R-aufsetzwinkel;R-abrollwinkel;R-velocity;R-velocity2;R-cadence;R-OKtilt;R-ROMShoulderX;R-ROMShoulderY;R-ROMShoulderZ;R-meanROMHipX;R-meanROMSpineX;R-meanROMHipY;R-meanROMSpineY;R-meanROMHipZ;R-meanROMSpineZ;R-StrideLength;R-StrideLength2;R-StepLength;S-lastStep;S-meanAmplMidSwing;S-amplDiffTCIC;S-meanStride;S-meanStance;S-meanSwing;S-SwingStride;S-StanceStride;S-meanOneLegStance;S-meanDoubleLegSupport;S-oneLegStanceStride;S-doubleLegSupportStride;S-weg;S-meanStrideLen;S-meanStepHeight;S-aufsetzwinkel;S-abrollwinkel;S-cadence;S-meanROMHipX;S-meanROMSpineX;S-meanROMHipY;S-meanROMSpineY;S-meanROMHipZ;S-meanROMSpineZ;S-StrideLength2;S-StepLength;P-Altersklasse;P-Geschlecht;P-KennungAnonym
4.3009708740;18.1165048500;533.5021273000;99.7436611900;1.1823085220;0.6806903990;0.5038834950;42.5228102200;57.4771897800;0.4961165050;0.1855447680;41.9616788300;15.6934306600;15.5450288900;1.6832468140;0.1706380920;42.7628829900;-80.8828614000;73.8299367500;1.2304989460;101.4963504000;15.9117790700;0.0665396910;0.0579852160;0.1922161570;8.3935132040;5.7559927100;3.7275114750;3.2697119740;14.2558642700;8.6255599250;1.4166666670;1.4548293900;0.8375888190;5.0291262140;18.8737864100;448.2473773000;64.2728329600;1.1833872710;0.6893203880;0.4961165050;41.8368277100;58.1631722900;0.5038834950;0.1877022650;42.5797629900;15.8614402900;12.5372082800;1.2925214390;0.2480189600;30.5055500200;-74.0689028100;73.8299367500;1.2304989460;101.4038286000;15.9117790700;0.0665396910;0.0579852160;0.1922161570;8.7938534390;6.1758478410;3.7834872100;2.8942893540;13.5248540600;8.7541937800;1.4166666670;1.4561567890;0.8482080110;4.0944881890;-17.3679232200;-43.2527574900;0.0911992700;1.2598425200;-1.5533980580;-1.6263287130;1.1864067090;1.5533980580;1.1560693640;1.4622039670;1.0648729010;-21.4215170500;-26.2604707000;36.9662320500;-33.4587010200;-8.7949416100;-0.0911992700;4.6585406990;7.0375585290;1.4905004600;-12.1811336500;-5.2627163980;1.4802724760;0.0911992700;1.2598425200;3;1;56
3.4174757280;14.5728155300;144.5784997000;51.3193486000;1.0788834950;0.5776699030;0.5005393740;46.4254468200;53.5745531800;0.4843581450;0.0946601940;44.8943882000;8.7739032620;13.9107390700;1.5742943120;0.2305332270;12.3469008400;-22.0601589700;86.0574412500;1.4342906880;111.2260967000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.4545454550;1.5474325500;0.8285465620;3.9611650490;15.3786407800;346.5073745000;108.5965528000;1.0788834950;0.5946601940;0.4843581450;44.8881389800;55.1118610200;0.5005393740;0.0934466020;46.3942007200;8.6614173230;18.4959915200;2.0558538280;0.2307761630;28.9381471300;-53.5289752300;86.0574412500;1.4342906880;111.2260967000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.4545454550;1.5474325500;0.8529155790;5.3808752030;82.2377043900;71.6341573500;0.0000000000;2.8985507250;-3.2858707560;-3.3670955380;2.8288868450;3.2858707560;-1.2903225810;3.2858707560;-1.2903225810;28.2981489900;26.5311220200;0.1053243810;80.3741165700;83.2628038100;0.0000000000;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.0000000000;2.8985507250;1;1;57
3.6116504850;16.2524271800;136.1003666000;55.4993629000;1.0916936350;0.5857605180;0.5048543690;46.2944664000;53.7055336000;0.4875943910;0.0958737860;44.6640316200;8.7821146250;15.9454234100;1.6700464410;0.2558130440;12.2592568100;-21.5463304400;83.7256562200;1.3954276040;109.9209486000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.5233794340;0.8173863960;4.2135922330;15.6796116500;343.4311969000;111.5197077000;1.0885922330;0.6007281550;0.4875943910;44.8036665400;55.1963334600;0.5048543690;0.0958737860;46.3768115900;8.8071348940;16.7611786400;1.8723584170;0.1870210380;28.9405823100;-52.9601749500;83.7256562200;1.3954276040;110.2341137000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.4545454550;1.5190516510;0.8382726500;-3.5877166310;86.4722350400;67.0825727600;-0.2844950210;2.5230139790;-3.4782608700;-3.2729537090;2.7378775050;3.4782608700;0.0000000000;3.7626628080;0.2844950210;4.9883214940;11.4222955400;-31.0689755400;80.9776244700;84.3251051700;0.2844950210;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.2844950210;2.5230139790;1;1;57
4.3203883500;15.7087378600;143.7678608000;50.4604951700;1.0825242720;0.5813106800;0.5005393740;46.2693074200;53.7306925800;0.4815533980;0.1019417480;44.4843049300;9.4170403590;15.1764090700;1.6931713010;0.2340387030;12.1307401500;-21.5150138700;84.2966751900;1.4049445870;110.8520179000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.4545454550;1.5208866160;0.8167092920;3.7572815530;16.1941747600;333.2164837000;105.1331659000;1.0830636460;0.6040992450;0.4815533980;44.3426294800;55.6573705200;0.5005393740;0.1007281550;46.2151394400;9.3002988050;18.9945781300;1.9644873420;0.1934635140;28.0966725000;-53.1291253100;84.2966751900;1.4049445870;110.7968127000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.5216444070;0.8487259640;3.0432136340;79.4359920000;70.2762186500;0.0498132000;3.8448413150;-3.8664323370;-4.2525918940;3.5226475130;3.8664323370;-1.1976047900;3.8166375140;-1.2474161310;22.3474319600;14.8355036600;-18.9824460700;79.3783706000;84.7062121500;-0.0498132000;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.0498132000;3.8448413150;1;1;57
3.6019417480;16.2621359200;141.7325485000;49.6237486600;1.1024811220;0.5987055020;0.5038834950;45.6996086100;54.3003913900;0.4897518880;0.1043689320;44.4227005900;9.4667318980;16.1011792800;1.6749054670;0.2425493220;12.2523444300;-21.5703237300;82.8834870100;1.3813914500;108.8454012000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.5229579960;0.8270466610;4.1941747570;15.7766990300;358.5412416000;114.6117445000;1.0995145630;0.6092233010;0.4897518880;44.5670836400;55.4329163600;0.5038834950;0.1080097090;45.8278145700;9.8233995580;17.2325577500;1.9518669480;0.1976692720;29.6276188400;-52.6285692000;82.8834870100;1.3813914500;109.1390728000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.4545454550;1.5188600170;0.8415758590;-3.0303030300;86.6760151900;79.1400136200;-0.2694427430;1.7414601470;-2.8444251440;-2.5092865210;2.0641407680;2.8444251440;3.4285714290;3.1138082260;3.6979287680;6.7881886310;15.2731657600;-20.3898929300;82.9765503600;83.7161964300;0.2694427430;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.2694427430;1.7414601470;1;1;57
4.0291262140;15.4368932000;144.2728426000;53.1225073800;1.1055825240;0.6043689320;0.5005393740;45.3043054000;54.6956946000;0.4932038830;0.1128640780;44.6103183300;10.2085620200;15.7639167300;1.7498881430;0.2253621060;12.2091840200;-21.6387328900;84.1531914900;1.4025531910;108.5400659000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.4545454550;1.5506382980;0.8476595740;3.4368932040;16.1456310700;331.8611757000;108.7619397000;1.1046386190;0.6127292340;0.4932038830;44.5898437500;55.4101562500;0.5005393740;0.1128640780;45.3125000000;10.2172851600;20.0380818400;2.0622285420;0.1695120470;28.8887168800;-51.3916373900;84.1531914900;1.4025531910;108.6328125000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.5493144210;0.8593853430;4.4881647710;78.7964421600;68.7396884700;-0.0854127260;1.3738089960;-1.4763352150;-1.5895620790;1.2977723670;1.4763352150;0.0000000000;1.5617430180;0.0854127260;23.8766844200;16.3867176500;-28.2875237100;81.1697556300;81.4809082500;0.0854127260;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.0854127260;1.3738089960;1;1;57
3.3009708740;15.9223301000;144.2331189000;49.9163760700;1.0690399140;0.5879180150;0.4805825240;44.9798183700;55.0201816300;0.4832793960;0.1019417480;45.2068617600;9.5358224020;15.4043574000;1.6566726930;0.2328359010;11.9903027300;-21.0099043300;85.9826087000;1.4330434780;112.2502523000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.5319806760;0.8425120770;4.0097087380;15.1747572800;335.4193554000;114.4368284000;1.0631067960;0.5813106800;0.4832793960;45.3893962500;54.6106037500;0.4805825240;0.1019417480;45.2054794500;9.5890410960;17.1560820500;1.8726411030;0.1721441410;27.8135445500;-49.6969058500;85.9826087000;1.4330434780;112.8767123000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.4545454550;1.5234782610;0.8330434780;-4.8079925070;79.7186491100;78.5143831100;-0.5565393370;-1.1302041290;0.5595970900;0.9064544430;-0.7471950120;-0.5595970900;0.0000000000;-0.0030577770;0.5565393370;10.7598342400;12.2385496000;-29.9727168700;79.5060925500;81.1435318400;0.5565393370;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.5565393370;-1.1302041290;1;1;57
4.6213592230;15.9805825200;145.1226633000;51.8229852900;1.0776699030;0.5910194170;0.4875943910;45.2014514500;54.7985485500;0.4886731390;0.1031553400;45.3453453500;9.5720720720;15.5453690700;1.7378270340;0.2185543340;12.3786629800;-21.4889997600;84.1467963600;1.4024466060;111.3513514000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.4545454550;1.5113744980;0.8288731760;3.9417475730;15.3689320400;355.2813496000;107.4098786000;1.0813106800;0.5934466020;0.4886731390;45.1552562700;54.8447437300;0.4875943910;0.1067961170;45.0929043500;9.8765432100;16.3160392600;1.8773565790;0.1947604070;29.3058901900;-53.8059680700;84.1467963600;1.4024466060;110.9764310000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.4545454550;1.5164804930;0.8322771730;-3.9021368840;83.9956038700;69.8183678400;0.3372681280;0.4098360660;0.2209944750;-0.1022507040;0.0842644980;-0.2209944750;3.4682080920;-0.5582615630;3.1310315250;4.8376404290;7.7190848540;-11.5137084900;81.2158266000;85.8409777800;-0.3372681280;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.3372681280;0.4098360660;1;1;57
4.2912621360;16.7766990300;145.3049688000;51.5850439500;1.0873786410;0.5911542610;0.4961165050;45.6299603200;54.3700396800;0.4865156420;0.0995145630;44.7420634900;9.1517857140;16.4088866000;1.6743377520;0.2193504140;12.0381928000;-21.3851575600;85.1679586600;1.4194659780;110.3571429000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.5434969850;0.8391233610;4.8252427180;16.0970873800;352.0457487000;114.4324784000;1.0861650490;0.5995145630;0.4865156420;44.7982619500;55.2017380500;0.4961165050;0.1019417480;45.6759776500;9.3854748600;18.3466901200;2.0404173350;0.2052943190;28.3810534500;-51.9712107200;85.1679586600;1.4194659780;110.4804469000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.4545454550;1.5417743320;0.8509905250;-4.1346721800;83.1368178200;75.7118086700;-0.1116694580;1.4043035110;-1.9541113180;-1.8394663690;1.5180886640;1.9541113180;2.4096385540;2.0657695070;2.5212910520;11.1510365200;19.7094868500;-6.6201671210;80.8667264400;83.3903146500;0.1116694580;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.1116694580;1.4043035110;1;1;57
3.1553398060;15.6699029100;141.1390228000;51.5806719300;1.0916936350;0.5965480040;0.4922330100;45.2223320200;54.7776679800;0.4929881340;0.0995145630;45.1581027700;9.1156126480;16.7394713200;1.7192369100;0.2256840660;12.1358095100;-21.7211633300;85.9079061700;1.4317984360;109.9209486000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.5630852400;0.8541365000;3.7087378640;14.8834951500;339.1243951000;118.9503126000;1.0849514560;0.5934466020;0.4929881340;45.3703703700;54.6296296300;0.4922330100;0.0983009710;45.3691275200;9.0604026850;18.0793747600;2.0081037300;0.2262565360;28.7199982100;-52.7269529400;85.9079061700;1.4317984360;110.6040268000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.4545454550;1.5534317980;0.8496959170;-5.1477597710;82.4486583700;79.0116128400;-0.6195019200;-0.5212464590;0.1532902660;0.3268218090;-0.2706187940;-0.1532902660;-1.2269938650;0.4662127610;-0.6075034890;7.6964264610;15.4998884100;0.2533387680;81.1839962300;83.2950279000;0.6195019200;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.6195019200;-0.5212464590;1;1;57
3.7572815530;15.2912621400;138.7706171000;47.4997050800;1.0946601940;0.5970873790;0.4962243800;45.3929539300;54.6070460700;0.4990291260;0.0995145630;45.5875831500;9.0909090910;16.5652965100;1.8498652720;0.2292952400;12.3160132200;-21.1274028500;83.2323232300;1.3872053870;109.6230599000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.4545454550;1.5185185190;0.8282828280;3.1747572820;15.8737864100;335.0529892000;102.5953189000;1.0949298810;0.5987055020;0.4990291260;45.4482758600;54.5517241400;0.4962243800;0.0983009710;45.3201970400;8.9778325120;17.2208533000;1.7838825420;0.1978755180;28.5857875700;-51.2488761400;83.2323232300;1.3872053870;109.5960591000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.5188926300;0.8305274970;3.7383177570;82.8503981300;73.4143109900;0.0246335760;0.2706359950;0.5636245390;0.1217991710;-0.1013604910;-0.5636245390;-1.2269938650;-0.5882579110;-1.2516264950;3.8806244270;-3.6316625690;-14.7106148400;79.5552960400;83.2357609700;-0.0246335760;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.0246335760;0.2706359950;1;1;57
3.8349514560;18.3495145600;135.8414195000;13.7172710500;1.1359223300;0.6155339810;0.5172109440;45.6721056700;54.3278943300;0.4883495150;0.1218985980;42.9914529900;10.7312440600;14.6075804000;1.4265021070;0.2059592510;8.4251905960;-23.9529164500;72.8666175400;1.2144436260;105.6410256000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.2307692310;1.3795136330;0.7475313190;4.4951456310;17.6699029100;314.6384430000;66.6510936700;1.1337648330;0.6440129450;0.4883495150;43.1351094200;56.8648905800;0.5172109440;0.1218985980;45.6188911000;10.7516650800;15.4416189100;1.5577529930;0.1349353170;20.5583651300;-54.4668202600;72.8666175400;1.2144436260;105.8420552000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3768934740;0.7821174160;-3.7735849060;79.3806952900;131.7280072000;-0.1901140680;4.5220966080;-5.7403668920;-5.7134912970;4.5632389810;5.7403668920;0.0000000000;5.9303191630;0.1901140680;5.5511529770;8.7962243280;-41.6691499200;83.7245412400;77.8220001500;0.1901140680;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.1901140680;4.5220966080;4;1;58
3.7087378640;16.6796116500;140.5211008000;15.6727601900;1.1143473570;0.5954692560;0.5135922330;46.3262342700;53.6737657300;0.4912621360;0.1057173680;44.0851887700;9.4869312680;12.4875697400;1.3323044540;0.2230304940;8.9726708150;-23.4702396900;74.4578313300;1.2409638550;107.6863504000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3828647930;0.7389558230;4.3786407770;17.2718446600;321.2555951000;66.5412147700;1.1175836030;0.6235167210;0.4912621360;44.0830115800;55.9169884200;0.5135922330;0.1046386190;45.9555984600;9.3629343630;12.8346357300;1.3178968390;0.1535866890;21.6307418700;-54.1346917200;74.4578313300;1.2409638550;107.3745174000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3868808570;0.7737617140;3.4887046040;78.2778758100;123.7464910000;0.2899951670;4.6017699120;-4.4444444440;-4.9623745120;4.0938174090;4.4444444440;-1.0256410260;4.1545831450;-1.3156264100;2.7411987320;-1.0872845590;-36.8776612500;82.7232648100;79.0270707500;-0.2899951670;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;0.2899951670;4.6017699120;4;1;58
4.6407766990;17.6990291300;136.8918170000;12.0636215100;1.1186623520;0.5922330100;0.5262135920;47.0491803300;52.9508196700;0.5136804940;0.0722761600;45.9191724400;6.4609450340;12.7771389400;1.3122579760;0.2324875190;8.5049199840;-23.3963640800;73.5167286200;1.2252788100;107.2709740000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3706732760;0.7256505580;3.9126213590;18.3495145600;303.0244233000;53.2989239100;1.1310679610;0.6135922330;0.5136804940;45.5833008200;54.4166991800;0.5262135920;0.0755124060;46.5236051500;6.6762041010;15.5471028600;1.5231796750;0.1744298570;20.5128449000;-53.7934576800;73.5167286200;1.2252788100;106.0944206000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.2307692310;1.3858736060;0.7518215610;3.6089415570;75.5291989800;126.1741021000;1.1028530330;3.5426731080;-2.4104566290;-3.1649362950;2.7305828130;2.4104566290;4.3795620440;1.3076905040;3.2771047220;19.5589625400;14.8775409600;-28.5353564500;82.7625764100;78.7593309800;-1.1028530330;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;1.1028530330;3.5426731080;4;1;58
3.5533980580;16.7184466000;141.0244610000;14.1892649800;1.1283710900;0.6040992450;0.5184466020;46.2045889100;53.7954110900;0.4825242720;0.1208198490;42.7629063100;10.7074569800;12.6203973900;1.3478823010;0.2205739310;8.7278214110;-23.6953620300;73.4621099600;1.2243684990;106.3479924000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.3333333330;1.3815420180;0.7396400860;4.3398058250;17.4077669900;315.1301739000;69.5453025900;1.1197411000;0.6364617040;0.4825242720;43.1262042400;56.8737957600;0.5184466020;0.1121898600;46.3005780300;10.0192678200;14.4537639000;1.4801313390;0.1351217240;21.0524510900;-54.3272255600;73.4621099600;1.2243684990;107.1676301000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3709757310;0.7792636620;4.0398293030;76.3362682700;132.2178862000;-0.7677543190;5.2173913040;-7.1774975750;-6.8921019570;5.5632180960;7.1774975750;-7.4074074070;7.9441574760;-6.6405972270;13.5432931000;9.3527864220;-48.0479340500;82.7704291600;78.5205014900;0.7677543190;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.7677543190;5.2173913040;4;1;58
3.8252427180;18.3883495100;137.4220106000;15.3152307300;1.1359223300;0.6155339810;0.5180935570;45.7109557100;54.2890442900;0.4941747570;0.1165048540;43.5042735000;10.2564102600;14.0566519900;1.3643377390;0.2154452870;8.7664708130;-23.3857766100;72.8129602400;1.2135493370;105.6410256000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.2307692310;1.3784977910;0.7469808540;4.4951456310;17.6796116500;310.8560071000;62.6656604200;1.1283710900;0.6332254580;0.4941747570;43.8384321200;56.1615678800;0.5180935570;0.1111111110;45.9151746900;9.8470363290;13.9253321800;1.4188971050;0.1521471210;20.2065476300;-54.2161291400;72.8129602400;1.2135493370;106.3479924000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3693339880;0.7684503350;-3.9300134590;77.3778724900;121.4411095000;-0.6669842780;2.8334485140;-4.7257825440;-4.1821024890;3.3906984340;4.7257825440;-4.7393364930;5.3923419030;-4.0726740640;-0.9386025250;3.9205722240;-34.4393216800;78.9705555700;79.4577201000;0.6669842780;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.6669842780;2.8334485140;4;1;58
3.9902912620;18.4757281600;136.3976936000;14.9551736800;1.1300970870;0.6145631070;0.5154457190;45.6146516700;54.3853483300;0.4970873790;0.1197411000;43.9862543000;10.5956471900;13.9700068900;1.3762923560;0.2101292160;8.7164168260;-23.0163250000;73.1360946700;1.2189349110;106.1855670000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.2307692310;1.3775147930;0.7491124260;4.6407766990;17.7669902900;302.6601705000;68.2063432000;1.1240560950;0.6289104640;0.4970873790;44.1362763900;55.8637236100;0.5154457190;0.1121898600;45.8558715800;9.9808061420;14.3639780700;1.4569386660;0.1426208970;21.4818719700;-52.2002069600;73.1360946700;1.2189349110;106.7562380000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3701512160;0.7666009200;-3.9110634880;75.7360204700;128.0668548000;-0.5359877490;2.3076255750;-3.6262203630;-3.2943955270;2.6818824940;3.6262203630;-6.5116279070;4.1620058790;-5.9761616010;2.7809091350;5.6928862750;-38.2754342500;84.5442285100;77.5996478500;0.5359877490;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.5359877490;2.3076255750;4;1;58
4.1456310680;18.4563106800;141.3525816000;19.3180168900;1.1184466020;0.6087378640;0.5092674320;45.5531881300;54.4468118700;0.5038834950;0.0981661270;45.0520833300;8.7770061730;13.7725076200;1.3563945880;0.2031856600;8.7402715970;-23.8210568300;73.8461538500;1.2307692310;107.2916667000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.2307692310;1.3765496640;0.7492158330;4.7669902910;17.7669902900;306.2518115000;55.0218288000;1.1132686080;0.6094929880;0.5038834950;45.2567829500;54.7432170500;0.5092674320;0.1003236250;45.7452431300;9.0116279070;14.7025099900;1.4947866960;0.1508480050;20.8275047000;-54.4171521500;73.8461538500;1.2307692310;107.7906977000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3701767490;0.7501452160;-3.8059501470;73.6807915800;96.0556524800;-0.4640371230;0.1239706010;-1.0628103490;-0.6528031710;0.5429162140;1.0628103490;2.1739130430;1.5268286470;2.6378836410;6.5320583110;9.7077031340;-29.5664851600;81.7595004900;78.2126680000;0.4640371230;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.4640371230;0.1239706010;4;1;58
3.6796116500;17.7572815500;136.3402960000;9.8775584490;1.1223300970;0.5961165050;0.5207413950;46.6420257900;53.3579742100;0.4912621360;0.1035598710;43.7716263000;9.2272203000;14.5754237900;1.4026619970;0.2296165920;8.5940585640;-23.3770675600;74.1229385300;1.2353823090;106.9204152000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.4746441071;4.0276476197;3.8552013756;3.2209211790;9.6977696249;4.5305342326;1.2307692310;1.3865067470;0.7364317840;4.3009708740;17.2524271800;317.4648485000;57.7137086500;1.1121898600;0.6192017260;0.4912621360;44.2483026200;55.7516973800;0.5207413950;0.0960086300;46.8212679700;8.6323957320;14.4758831800;1.4744270400;0.1505880290;20.6868695000;-54.2562721500;74.1229385300;1.2353823090;107.8952473000;19.6052450507;0.0807593320;0.0649280859;0.1064049554;8.5187592553;4.1597701292;3.8603447345;3.2713146333;9.7577565815;4.5351917092;1.3333333330;1.3739796770;0.7649508580;-2.8840820850;79.8248123400;141.5453571000;-0.9075987250;3.7990413630;-5.8259201120;-5.2672780860;4.3877378430;5.8259201120;-7.5675675680;6.7326288510;-6.6611126080;-0.6852745660;4.9887258990;-41.5715953700;82.5985495400;79.5514007400;0.9075987250;0.5211383751;3.2468732074;0.0401547765;1.7040035684;1.0369557173;0.1830823648;-0.9075987250;3.7990413630;4;1;58
