L-firstStep;L-lastStep;L-meanAmplMidSwing;L-amplDiffTCIC;L-meanStride;L-meanStance;L-meanSwing;L-SwingStride;L-StanceStride;L-meanOneLegStance;L-meanDoubleLegSupport;L-oneLegStanceStride;L-doubleLegSupportStride;L-weg;L-meanStrideLen;L-meanStepHeight;L-aufsetzwinkel;L-abrollwinkel;L-velocity;L-velocity2;L-cadence;L-OKtilt;L-ROMShoulderX;L-ROMShoulderY;L-ROMShoulderZ;L-meanROMHipX;L-meanROMSpineX;L-meanROMHipY;L-meanROMSpineY;L-meanROMHipZ;L-meanROMSpineZ;L-StrideLength;L-StrideLength2;L-StepLength;R-firstStep;R-lastStep;R-meanAmplMidSwing;R-amplDiffTCIC;R-meanStride;R-meanStance;R-meanSwing;R-SwingStride;R-StanceStride;R-meanOneLegStance;R-meanDoubleLegSupport;R-oneLegStanceStride;R-doubleLegSupportStride;R-weg;R-meanStrideLen;R-meanStepHeight;R-aufsetzwinkel;R-abrollwinkel;R-velocity;R-velocity2;R-cadence;R-OKtilt;R-ROMShoulderX;R-ROMShoulderY;R-ROMShoulderZ;R-meanROMHipX;R-meanROMSpineX;R-meanROMHipY;R-meanROMSpineY;R-meanROMHipZ;R-meanROMSpineZ;R-StrideLength;R-StrideLength2;R-StepLength;S-lastStep;S-meanAmplMidSwing;S-amplDiffTCIC;S-meanStride;S-meanStance;S-meanSwing;S-SwingStride;S-StanceStride;S-meanOneLegStance;S-meanDoubleLegSupport;S-oneLegStanceStride;S-doubleLegSupportStride;S-weg;S-meanStrideLen;S-meanStepHeight;S-aufsetzwinkel;S-abrollwinkel;S-cadence;S-meanROMHipX;S-meanROMSpineX;S-meanROMHipY;S-meanROMSpineY;S-meanROMHipZ;S-meanROMSpineZ;S-StrideLength2;S-StepLength;P-Altersklasse;P-Geschlecht
4.31068;14.78641;159.09768;5.08342;0.99515;0.57888;0.41748;41.89024;58.10976;0.41068;0.17354;41.26829;17.43902;12.12789;1.35158;0.12839;8.01807;-19.93299;91.64041;1.52734;120.58537;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.51993;0.88415;3.76699;15.28155;398.00509;53.00188;0.99892;0.59008;0.41068;41.02052;58.97948;0.41748;0.17354;41.79266;17.37311;17.46116;1.85105;0.08413;20.41235;-51.72442;91.64041;1.52734;120.12959;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.52569;0.90125;3.29351;85.76780;164.99338;0.37869;1.91487;-1.64127;-2.09798;1.48558;1.64127;0.00000;1.26260;-0.37869;36.04894;31.19118;-41.65062;87.19026;88.73173;-0.37869;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.37869;1.91487;1.00000;0.00000
4.56311;15.08738;160.38729;8.91276;0.99272;0.55947;0.43905;43.93507;56.06493;0.41068;0.15534;41.36919;15.64792;12.09868;1.34963;0.17609;8.37943;-20.61808;91.21771;1.52030;120.88020;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.50923;0.85055;4.00971;15.52427;376.60383;53.95123;0.99569;0.58792;0.41068;41.09967;58.90033;0.43905;0.15534;44.09534;15.60130;16.76144;1.75649;0.08588;18.73387;-52.33171;91.21771;1.52030;120.52004;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.51374;0.89381;2.85442;80.52891;143.28862;0.29839;4.95945;-6.67767;-6.66880;4.93262;6.67767;0.00000;6.37960;-0.29839;32.31282;26.19772;-68.87089;76.37901;86.94645;-0.29839;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.29839;4.95945;1.00000;0.00000
5.13592;15.88350;174.32614;3.46672;1.01942;0.60437;0.41748;40.83333;59.16667;0.40874;0.19903;40.09524;19.52381;14.33469;1.63331;0.12901;8.14661;-22.50772;89.32249;1.48871;117.71429;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.51762;0.89973;4.53398;16.61165;305.92543;44.67582;1.02265;0.61489;0.40874;39.92089;60.07911;0.41748;0.19782;40.82278;19.34335;12.40527;1.30556;0.12302;16.72514;-40.36440;89.32249;1.48871;117.34177;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.52243;0.91539;4.48163;54.80432;171.19619;0.31696;1.72528;-2.11516;-2.25981;1.53036;2.11516;-0.61162;1.79823;-0.92857;-14.43100;-22.30468;-4.75635;68.98213;56.80315;-0.31696;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.31696;1.72528;1.00000;0.00000
4.47573;14.91262;174.71794;4.70793;0.98786;0.58495;0.40561;40.92274;59.07726;0.40388;0.18568;40.88452;18.79607;14.30445;1.61343;0.11664;8.02472;-22.33630;91.98140;1.53302;121.47420;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.51442;0.89674;3.93204;15.67961;312.41178;31.54912;0.99137;0.58900;0.40388;40.66376;59.33624;0.40561;0.18083;40.91404;18.23993;13.16085;1.37567;0.12391;15.94730;-40.45665;91.98140;1.53302;121.04461;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.51979;0.90295;5.01428;56.53272;148.06057;0.35427;0.68918;-0.42644;-0.63485;0.43741;0.42644;-2.64901;0.07217;-3.00321;-8.32756;-15.90863;6.04543;66.09855;57.71460;-0.35427;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.35427;0.68918;1.00000;0.00000
3.35922;14.10680;153.86992;11.11140;1.03519;0.57767;0.45307;43.98202;56.01798;0.41553;0.16383;40.14068;15.82649;11.70408;1.30543;0.19768;8.35972;-19.74791;89.32249;1.48871;115.92028;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.54110;0.85998;2.83495;14.87379;387.70755;51.37135;1.02481;0.60949;0.41553;40.53684;59.46316;0.45307;0.16141;44.21053;15.75000;16.19948;1.69009;0.07837;20.26512;-50.97105;89.32249;1.48871;117.09474;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.52564;0.90736;5.29313;86.35427;128.86741;-1.00805;5.36120;-8.64382;-8.15246;5.96666;8.64382;-1.49254;9.64976;-0.48450;32.22097;25.68263;-86.43756;83.18234;88.30202;1.00805;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-1.00805;5.36120;1.00000;0.00000
4.26214;14.78641;164.54585;7.71700;0.99636;0.56917;0.42611;42.82041;57.17959;0.41532;0.16383;41.68358;16.44336;13.10496;1.44526;0.15376;8.70208;-20.15143;91.47086;1.52451;120.43849;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.51896;0.86772;3.72816;14.22330;404.96090;47.39028;0.98301;0.57767;0.41532;41.74211;58.25789;0.42611;0.15291;43.34705;15.55556;15.95031;1.86950;0.10756;19.88895;-53.36469;91.47086;1.52451;122.07407;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.45455;1.49861;0.88067;-3.88220;84.42922;143.98562;-1.34887;1.48148;-2.56410;-2.55029;1.86819;2.56410;-6.89655;3.91263;-5.54898;19.58579;25.59746;-35.36361;78.25445;90.35640;1.34887;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-1.34887;1.48148;1.00000;0.00000
5.03883;17.10680;169.35208;4.61283;1.03883;0.62028;0.42136;40.42575;59.57425;0.41650;0.20604;40.09346;19.83385;15.33602;1.53403;0.11944;7.87315;-22.57910;79.93533;1.33226;115.51402;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.33333;1.38399;0.82637;4.46602;16.47573;300.56628;34.64742;1.03991;0.62567;0.41650;39.94295;60.05705;0.42136;0.20388;40.51867;19.60581;11.54983;1.20846;0.12966;15.74719;-42.05024;79.93533;1.33226;115.39419;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.38543;0.83356;-3.75831;55.84553;153.00254;0.10379;0.86580;-1.15875;-1.20148;0.80716;1.15875;-1.05263;1.05496;-1.15642;-28.16491;-23.74196;8.20994;66.67167;60.25479;-0.10379;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.10379;0.86580;1.00000;0.00000
3.94175;14.66990;155.49632;8.61186;1.02549;0.58252;0.44121;43.10980;56.89020;0.41845;0.16626;40.80473;16.21302;11.34640;1.26343;0.17452;8.22100;-20.16530;89.48416;1.49140;117.01775;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.52941;0.86878;3.39806;15.38835;385.75858;48.62326;1.02697;0.60734;0.41845;40.80357;59.19643;0.44121;0.16505;42.96218;16.07143;16.75070;1.74054;0.07643;19.76050;-52.30554;89.48416;1.49140;116.84874;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.53162;0.90578;4.78036;85.08459;139.81419;0.14454;4.17044;-5.29552;-5.49668;3.97328;5.29552;-0.73260;5.15108;-0.87714;38.46872;31.76558;-78.17000;82.47948;88.69840;-0.14454;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.14454;4.17044;1.00000;0.00000
3.75728;13.44660;144.90007;10.96311;1.01526;0.55340;0.46359;45.57719;54.42281;0.44660;0.10680;43.98907;10.51913;13.04935;1.65823;0.33710;9.52394;-19.80784;93.82591;1.56377;118.19672;16.68388;0.08482;0.04799;0.08640;5.68028;2.72545;2.58447;2.99862;3.82217;2.70475;1.50000;1.58762;0.86538;4.33981;13.93204;349.42126;31.65621;1.01387;0.56865;0.44660;43.98085;56.01915;0.46359;0.10680;45.72503;10.53352;11.95421;1.49803;0.35428;20.78087;-49.90227;93.82591;1.56377;118.35841;16.68388;0.08482;0.04799;0.08640;5.48782;2.59660;2.70742;2.54424;3.75167;2.52446;1.50000;1.58545;0.88924;3.54610;82.74827;97.10666;-0.13671;2.71941;-3.73333;-3.56492;2.89082;3.73333;0.00000;3.86999;0.13671;-8.75986;-10.15114;4.96958;74.29139;86.34167;0.13671;-3.44662;-4.84206;4.64676;-16.39494;-1.86153;-6.89541;-0.13671;2.71941;0.00000;1.00000
3.66019;13.34951;145.04131;10.23225;1.01110;0.54508;0.46602;46.09053;53.90947;0.44552;0.10264;44.06340;10.15089;13.40800;1.68514;0.33255;9.30646;-19.60981;92.88577;1.54810;118.68313;14.63437;0.08818;0.05009;0.07617;5.41373;2.78503;2.74584;2.25120;3.59617;2.75600;1.50000;1.56527;0.84383;3.00971;13.80583;353.30304;39.10601;1.00971;0.56796;0.44552;43.93697;56.06303;0.46602;0.10125;46.15385;10.02747;14.05830;1.62712;0.34563;21.02138;-48.87415;92.88577;1.54810;118.84615;14.63437;0.08818;0.05009;0.07617;5.23571;3.14694;2.79865;2.46761;3.77056;2.70172;1.36364;1.56313;0.87926;3.36074;83.58145;117.04411;-0.13727;4.11215;-4.49704;-4.78425;3.91656;4.49704;-1.36054;4.63424;-1.22328;4.73527;-3.50340;3.85789;77.25526;85.46334;0.13727;-3.34323;12.20202;1.90509;9.17241;4.73463;-1.98927;-0.13727;4.11215;0.00000;1.00000
3.68932;13.27184;145.90901;10.98532;1.00416;0.54508;0.45995;45.76140;54.23860;0.44768;0.09986;44.58257;9.94475;13.12425;1.64790;0.32585;9.39887;-19.48300;93.92097;1.56535;119.50276;14.98940;0.09013;0.03910;0.09859;6.39720;2.36173;2.71624;2.77455;3.78157;2.33037;1.50000;1.57186;0.85323;3.07767;13.71845;349.75428;32.90104;1.00485;0.56068;0.44768;44.37735;55.62265;0.45995;0.09847;45.77295;9.79986;12.27216;1.45247;0.34637;21.52054;-48.68313;93.92097;1.56535;119.42029;14.98940;0.09013;0.03910;0.09859;6.28598;2.27559;3.13479;2.35121;3.79624;2.39472;1.36364;1.57295;0.87766;3.30935;82.25151;99.87489;0.06904;2.82220;-2.70391;-3.07093;2.51963;2.70391;-1.39860;2.63488;-1.46763;-6.71032;-12.60687;6.10444;78.40817;85.67341;-0.06904;-1.75375;-3.71501;14.30690;-16.51786;0.38727;2.72382;0.06904;2.82220;0.00000;1.00000
4.13592;13.66990;147.42440;11.76616;1.00416;0.54508;0.45874;45.70097;54.29903;0.45092;0.09847;44.90485;9.80663;13.34018;1.67763;0.33961;9.46101;-19.53127;94.39919;1.57332;119.50276;14.48853;0.06372;0.03691;0.21272;5.78033;2.71501;3.43177;2.32398;3.63929;2.97165;1.50000;1.57987;0.85758;3.52427;14.18447;349.59017;36.52944;1.00607;0.55583;0.45092;44.78622;55.21378;0.45874;0.09570;45.59710;9.51232;12.64551;1.48820;0.31779;21.55424;-49.11953;94.39919;1.57332;119.27624;14.48853;0.06372;0.03691;0.21272;6.01517;2.77738;3.56340;2.57688;3.58798;2.89010;1.36364;1.58287;0.87449;3.69467;81.35205;102.54881;0.18974;1.95276;-1.71954;-2.02182;1.67057;1.71954;-2.85714;1.52981;-3.04684;-5.34656;-11.96675;-6.63843;77.98246;86.19933;-0.18974;3.98172;2.27117;3.76346;10.32084;-1.41988;-2.78255;0.18974;1.95276;0.00000;1.00000
3.98058;13.61165;144.28810;9.12943;1.01110;0.54785;0.46359;45.83333;54.16667;0.44876;0.09986;44.38348;9.87654;12.95503;1.63244;0.32496;9.27794;-19.39922;93.44758;1.55746;118.68313;14.85905;0.07559;0.02843;0.17268;5.36774;2.97672;2.74963;2.08516;3.38494;2.91148;1.50000;1.57474;0.85325;3.40777;14.09709;352.24759;35.44753;1.01335;0.56553;0.44876;44.23819;55.76181;0.46359;0.09847;45.74850;9.71771;13.08891;1.51675;0.35501;21.38644;-48.78733;93.44758;1.55746;118.41916;14.85905;0.07559;0.02843;0.17268;5.79614;3.05696;2.78439;2.66395;3.56826;2.82830;1.36364;1.57825;0.88080;3.50385;83.76417;118.07938;0.22266;3.17658;-3.25155;-3.54195;2.90215;3.25155;-1.39860;3.02895;-1.62125;1.02809;-7.34756;8.83770;78.97439;86.19914;-0.22266;7.67472;2.65992;1.25622;24.37476;5.27300;-2.89831;0.22266;3.17658;0.00000;1.00000
4.02913;13.89320;145.16221;13.31983;1.02774;0.56588;0.46359;45.02362;54.97638;0.45267;0.11512;44.04521;11.20108;13.24527;1.68133;0.33680;9.34974;-19.84888;91.24016;1.52067;116.76113;15.22759;0.07445;0.06091;0.08033;5.51976;2.65395;3.13922;2.14017;3.60494;2.62975;1.50000;1.56285;0.86052;3.37864;13.30097;349.83578;32.66049;1.02774;0.57698;0.45267;43.95243;56.04757;0.46359;0.11512;45.10796;11.20108;10.87098;1.45614;0.33131;21.28586;-49.98595;91.24016;1.52067;116.76113;15.22759;0.07445;0.06091;0.08033;5.38141;2.86531;3.07052;2.52029;3.50496;2.61271;1.50000;1.56285;0.87739;-4.35559;82.69673;84.12581;0.00000;1.94175;-2.38411;-2.40781;1.92965;2.38411;0.00000;2.38411;0.00000;-19.69037;-14.35467;-1.64539;77.92323;86.30956;0.00000;-2.53833;7.65893;-2.21277;16.31255;-2.81246;-0.65020;0.00000;1.94175;0.00000;1.00000
4.02913;13.89320;145.16221;13.31983;1.02774;0.56588;0.46359;45.02362;54.97638;0.45267;0.11512;44.04521;11.20108;13.24527;1.68133;0.34680;9.34974;-19.84888;91.24016;1.52067;116.76113;15.22759;0.07445;0.06091;0.08033;5.51976;2.65395;3.13922;2.14017;3.60494;2.62975;1.50000;1.56285;0.86052;3.37864;13.30097;349.83578;32.66049;1.02774;0.57698;0.45267;43.95243;56.04757;0.46359;0.11512;45.10796;11.20108;10.87098;1.45614;0.34131;21.28586;-49.98595;91.24016;1.52067;116.76113;15.22759;0.07445;0.06091;0.08033;5.38141;2.86531;3.07052;2.52029;3.50496;2.61271;1.50000;1.56285;0.87739;-4.35559;82.69673;84.12581;0.00000;1.94175;-2.38411;-2.40781;1.92965;2.38411;0.00000;2.38411;0.00000;-19.69037;-14.35467;-1.59757;77.92323;86.30956;0.00000;-2.53833;7.65893;-2.21277;16.31255;-2.81246;-0.65020;0.00000;1.94175;0.00000;1.00000
3.77670;13.64078;146.25307;15.30882;1.03190;0.56865;0.46238;44.85047;55.14953;0.45955;0.11789;44.53405;11.42473;13.03897;1.63388;0.30440;9.45130;-19.57336;91.24016;1.52067;116.29032;13.60344;0.09967;0.04200;0.13399;6.03591;2.73343;2.68349;2.02935;3.48729;2.24597;1.50000;1.56918;0.86474;3.12621;14.17476;341.57979;35.53400;1.03883;0.58010;0.45955;44.19782;55.80218;0.46238;0.11650;44.50935;11.21495;11.80415;1.40481;0.32207;21.01538;-48.70163;91.24016;1.52067;115.51402;13.60344;0.09967;0.04200;0.13399;5.87466;2.84069;2.84695;2.70602;3.61448;2.33242;1.36364;1.57972;0.88214;3.83944;80.07936;79.55966;0.66979;1.99215;-0.61430;-1.46584;1.17646;0.61430;-1.18343;-0.05549;-1.85319;-9.94099;-15.07692;5.64137;75.91300;85.32634;-0.66979;-2.70762;3.84881;5.91140;28.57945;3.58198;3.77640;0.66979;1.99215;0.00000;1.00000
3.68932;13.27184;145.90901;10.98532;1.00416;0.54508;0.45995;45.76140;54.23860;0.44768;0.09986;44.58257;9.94475;13.12425;1.64790;0.31585;9.39887;-19.48300;93.92097;1.56535;119.50276;14.98940;0.09013;0.03910;0.09859;6.39720;2.36173;2.71624;2.77455;3.78157;2.33037;1.50000;1.57186;0.85323;3.07767;13.71845;349.75428;32.90104;1.00485;0.56068;0.44768;44.37735;55.62265;0.45995;0.09847;45.77295;9.79986;12.27216;1.45247;0.33637;21.52054;-48.68313;93.92097;1.56535;119.42029;14.98940;0.09013;0.03910;0.09859;6.28598;2.27559;3.13479;2.35121;3.79624;2.39472;1.36364;1.57295;0.87766;3.30935;82.25151;99.87489;0.06904;2.82220;-2.70391;-3.07093;2.51963;2.70391;-1.39860;2.63488;-1.46763;-6.71032;-12.60687;6.29163;78.40817;85.67341;-0.06904;-1.75375;-3.71501;14.30690;-16.51786;0.38727;2.72382;0.06904;2.82220;0.00000;1.00000
4.13592;13.66990;147.42440;11.76616;1.00416;0.54508;0.45874;45.70097;54.29903;0.45092;0.09847;44.90485;9.80663;13.34018;1.67763;0.32961;9.46101;-19.53127;94.39919;1.57332;119.50276;14.48853;0.06372;0.03691;0.21272;5.78033;2.71501;3.43177;2.32398;3.63929;2.97165;1.50000;1.57987;0.85758;3.52427;14.18447;349.59017;36.52944;1.00607;0.55583;0.45092;44.78622;55.21378;0.45874;0.09570;45.59710;9.51232;12.64551;1.48820;0.30779;21.55424;-49.11953;94.39919;1.57332;119.27624;14.48853;0.06372;0.03691;0.21272;6.01517;2.77738;3.56340;2.57688;3.58798;2.89010;1.36364;1.58287;0.87449;3.69467;81.35205;102.54881;0.18974;1.95276;-1.71954;-2.02182;1.67057;1.71954;-2.85714;1.52981;-3.04684;-5.34656;-11.96675;-6.84673;77.98246;86.19933;-0.18974;3.98172;2.27117;3.76346;10.32084;-1.41988;-2.78255;0.18974;1.95276;0.00000;1.00000
4.33010;14.29126;144.69432;13.53794;1.04022;0.57143;0.46966;45.10833;54.89167;0.46386;0.11096;44.59259;10.66667;13.43751;1.70230;0.31992;9.26798;-19.86547;90.35088;1.50585;115.36000;15.66236;0.12066;0.11788;0.06163;5.77481;2.48894;2.79132;2.43471;3.73537;3.02061;1.50000;1.56642;0.86048;3.65049;14.84466;341.78912;36.08196;1.04490;0.58252;0.46386;44.32185;55.67815;0.46966;0.11234;44.94774;10.75162;12.17882;1.44330;0.34143;21.30996;-49.67242;90.35088;1.50585;114.84321;15.66236;0.12066;0.11788;0.06163;5.91452;2.92895;2.86422;2.85724;3.82077;3.06844;1.36364;1.57346;0.87719;3.79873;81.02837;90.86683;0.44899;1.92308;-1.24224;-1.75888;1.42260;1.24224;1.24224;0.79326;0.79326;-9.82721;-16.46710;6.50440;78.76254;85.72865;-0.44899;2.39042;16.24296;2.57808;15.96857;2.26045;1.57094;0.44899;1.92308;0.00000;1.00000
3.77670;13.64078;146.25307;15.30882;1.03190;0.56865;0.46238;44.85047;55.14953;0.45955;0.11789;44.53405;11.42473;13.03897;1.63388;0.29440;9.45130;-19.57336;91.24016;1.52067;116.29032;13.60344;0.09967;0.04200;0.13399;6.03591;2.73343;2.68349;2.02935;3.48729;2.24597;1.50000;1.56918;0.86474;3.12621;14.17476;341.57979;35.53400;1.03883;0.58010;0.45955;44.19782;55.80218;0.46238;0.11650;44.50935;11.21495;11.80415;1.40481;0.31207;21.01538;-48.70163;91.24016;1.52067;115.51402;13.60344;0.09967;0.04200;0.13399;5.87466;2.84069;2.84695;2.70602;3.61448;2.33242;1.36364;1.57972;0.88214;3.83944;80.07936;79.55966;0.66979;1.99215;-0.61430;-1.46584;1.17646;0.61430;-1.18343;-0.05549;-1.85319;-9.94099;-15.07692;5.82741;75.91300;85.32634;-0.66979;-2.70762;3.84881;5.91140;28.57945;3.58198;3.77640;0.66979;1.99215;0.00000;1.00000
3.58252;13.08738;146.31037;5.91051;0.99723;0.53259;0.46481;46.60118;53.39882;0.44539;0.08877;44.66273;8.90125;14.11963;1.77044;0.30917;9.38588;-19.78878;94.68846;1.57814;120.33380;16.18222;0.05144;0.05338;0.11890;5.85475;2.85127;3.25082;1.97977;4.01052;3.43414;1.50000;1.57376;0.84051;3.00971;12.66990;355.10723;20.78642;0.99723;0.55340;0.44539;44.58449;55.41551;0.46481;0.09015;46.60987;9.04033;12.07436;1.60187;0.35345;20.91781;-50.42480;94.68846;1.57814;120.33380;16.18222;0.05144;0.05338;0.11890;5.63780;3.18804;3.19700;2.29459;4.07278;3.88570;1.50000;1.57376;0.87334;-3.24161;83.28262;111.44285;0.00000;3.83142;-4.26667;-4.42326;3.70666;4.26667;1.55039;4.26667;1.55039;-15.61636;-9.99713;13.36296;76.10911;87.26524;0.00000;-3.77540;11.15246;-1.66942;14.73038;1.54044;12.33801;0.00000;3.83142;0.00000;1.00000
3.97087;13.62136;144.31954;9.97753;1.01248;0.54924;0.46359;45.77055;54.22945;0.45752;0.09431;45.18836;9.31507;12.93823;1.64181;0.35473;9.34032;-20.29539;93.25956;1.55433;118.52055;14.95357;0.08725;0.04890;0.06540;6.24927;3.05292;3.33576;2.34467;3.67783;2.69830;1.50000;1.57373;0.85369;3.35922;13.13592;351.54390;25.36057;1.01248;0.55756;0.45752;45.05993;54.94007;0.46359;0.09431;45.78767;9.31507;11.80081;1.59101;0.38526;21.80178;-49.76245;93.25956;1.55433;118.52055;14.95357;0.08725;0.04890;0.06540;6.04917;3.14948;3.28669;2.83214;3.74219;2.74330;1.50000;1.57373;0.86663;-3.62845;83.58122;87.06204;0.00000;1.50376;-1.31752;-1.56471;1.30186;1.31752;0.00000;1.31752;0.00000;-9.19536;-3.14223;8.25175;80.02969;84.12208;0.00000;-3.25413;3.11348;-1.48180;18.83287;1.73499;1.65383;0.00000;1.50376;0.00000;1.00000
3.75728;13.44660;144.90007;10.96311;1.01526;0.55340;0.46359;45.57719;54.42281;0.44660;0.10680;43.98907;10.51913;13.04935;1.65823;0.32710;9.52394;-19.80784;93.82591;1.56377;118.19672;16.68388;0.08482;0.04799;0.08640;5.68028;2.72545;2.58447;2.99862;3.82217;2.70475;1.50000;1.58762;0.86538;4.33981;13.93204;349.42126;31.65621;1.01387;0.56865;0.44660;43.98085;56.01915;0.46359;0.10680;45.72503;10.53352;11.95421;1.49803;0.34428;20.78087;-49.90227;93.82591;1.56377;118.35841;16.68388;0.08482;0.04799;0.08640;5.48782;2.59660;2.70742;2.54424;3.75167;2.52446;1.50000;1.58545;0.88924;3.54610;82.74827;97.10666;-0.13671;2.71941;-3.73333;-3.56492;2.89082;3.73333;0.00000;3.86999;0.13671;-8.75986;-10.15114;5.11762;74.29139;86.34167;0.13671;-3.44662;-4.84206;4.64676;-16.39494;-1.86153;-6.89541;-0.13671;2.71941;0.00000;1.00000
3.66019;13.34951;145.04131;10.23225;1.01110;0.54508;0.46602;46.09053;53.90947;0.44552;0.10264;44.06340;10.15089;13.40800;1.68514;0.32255;9.30646;-19.60981;92.88577;1.54810;118.68313;14.63437;0.08818;0.05009;0.07617;5.41373;2.78503;2.74584;2.25120;3.59617;2.75600;1.50000;1.56527;0.84383;3.00971;13.80583;353.30304;39.10601;1.00971;0.56796;0.44552;43.93697;56.06303;0.46602;0.10125;46.15385;10.02747;14.05830;1.62712;0.33563;21.02138;-48.87415;92.88577;1.54810;118.84615;14.63437;0.08818;0.05009;0.07617;5.23571;3.14694;2.79865;2.46761;3.77056;2.70172;1.36364;1.56313;0.87926;3.36074;83.58145;117.04411;-0.13727;4.11215;-4.49704;-4.78425;3.91656;4.49704;-1.36054;4.63424;-1.22328;4.73527;-3.50340;3.97511;77.25526;85.46334;0.13727;-3.34323;12.20202;1.90509;9.17241;4.73463;-1.98927;-0.13727;4.11215;0.00000;1.00000
3.98058;13.61165;144.28810;9.12943;1.01110;0.54785;0.46359;45.83333;54.16667;0.44876;0.09986;44.38348;9.87654;12.95503;1.63244;0.31496;9.27794;-19.39922;93.44758;1.55746;118.68313;14.85905;0.07559;0.02843;0.17268;5.36774;2.97672;2.74963;2.08516;3.38494;2.91148;1.50000;1.57474;0.85325;3.40777;14.09709;352.24759;35.44753;1.01335;0.56553;0.44876;44.23819;55.76181;0.46359;0.09847;45.74850;9.71771;13.08891;1.51675;0.34501;21.38644;-48.78733;93.44758;1.55746;118.41916;14.85905;0.07559;0.02843;0.17268;5.79614;3.05696;2.78439;2.66395;3.56826;2.82830;1.36364;1.57825;0.88080;3.50385;83.76417;118.07938;0.22266;3.17658;-3.25155;-3.54195;2.90215;3.25155;-1.39860;3.02895;-1.62125;1.02809;-7.34756;9.10552;78.97439;86.19914;-0.22266;7.67472;2.65992;1.25622;24.37476;5.27300;-2.89831;0.22266;3.17658;0.00000;1.00000
3.58252;13.08738;146.31037;5.91051;0.99723;0.53259;0.46481;46.60118;53.39882;0.44539;0.08877;44.66273;8.90125;14.11963;1.77044;0.31917;9.38588;-19.78878;94.68846;1.57814;120.33380;16.18222;0.05144;0.05338;0.11890;5.85475;2.85127;3.25082;1.97977;4.01052;3.43414;1.50000;1.57376;0.84051;3.00971;12.66990;355.10723;20.78642;0.99723;0.55340;0.44539;44.58449;55.41551;0.46481;0.09015;46.60987;9.04033;12.07436;1.60187;0.36345;20.91781;-50.42480;94.68846;1.57814;120.33380;16.18222;0.05144;0.05338;0.11890;5.63780;3.18804;3.19700;2.29459;4.07278;3.88570;1.50000;1.57376;0.87334;-3.24161;83.28262;111.44285;0.00000;3.83142;-4.26667;-4.42326;3.70666;4.26667;1.55039;4.26667;1.55039;-15.61636;-9.99713;12.97144;76.10911;87.26524;0.00000;-3.77540;11.15246;-1.66942;14.73038;1.54044;12.33801;0.00000;3.83142;0.00000;1.00000
